scaffoldId	begin	end	strand	desc	old_locus_tag	new_locus_tag
NC_008314.1	2798711	2799001	-	gene	H16_B2474	H16_RS31035
NC_008314.1	2798988	2799254	-	gene	H16_B2475	H16_RS31040
NC_008314.1	2799536	2801698	+	gene	H16_B2476	H16_RS31045
NC_008314.1	2801755	2802702	-	gene	H16_B2477	H16_RS31050
NC_008314.1	2802816	2803631	-	gene	H16_B2478	H16_RS31055
NC_008314.1	2803628	2804353	-	gene	H16_B2479	H16_RS31060
NC_008314.1	2804437	2805618	-	gene	H16_B2480	H16_RS31065
NC_008314.1	2805927	2807450	+	gene	H16_B2481	H16_RS31070
NC_008314.1	2807509	2808243	+	gene	H16_B2482	H16_RS31075
NC_008314.1	2808282	2809271	+	gene	H16_B2483	H16_RS31080
NC_008314.1	2809362	2810180	+	gene	H16_B2484	H16_RS31085
NC_008314.1	2810296	2810715	+	gene	H16_B2485	H16_RS31090
NC_008314.1	2810771	2811121	+	gene	H16_B2486	H16_RS31095
NC_008314.1	2811134	2811649	-	gene	H16_B2487	H16_RS31100
NC_008314.1	2811821	2812606	-	gene	H16_B2488	H16_RS31105
NC_008314.1	2812599	2813339	-	gene	H16_B2489	H16_RS31110
NC_008314.1	2813369	2814193	-	gene	H16_B2490	H16_RS31115
NC_008314.1	2814301	2814681	-	gene	H16_B2491	H16_RS31120
NC_008314.1	2814783	2815775	-	gene	H16_B2492	H16_RS31125
NC_008314.1	2815852	2817009	-	gene	H16_B2493	H16_RS31130
NC_008314.1	2817018	2817965	-	gene	H16_B2494	H16_RS31135
NC_008314.1	2818182	2819144	+	gene	H16_B2495	H16_RS31140
NC_008314.1	2819328	2820020	+	gene	H16_B2496	H16_RS31145
NC_008314.1	2820007	2820963	-	gene	H16_B2497	H16_RS31150
NC_008314.1	2821083	2821760	+	gene	H16_B2498	H16_RS31155
NC_008314.1	2821869	2824301	-	gene	H16_B2499	H16_RS31160
NC_008314.1	2824427	2826010	-	gene	H16_B2500	H16_RS31165
NC_008314.1	2826022	2827038	-	gene	H16_B2501	H16_RS31170
NC_008314.1	2827044	2827883	-	gene	H16_B2502	H16_RS31175
NC_008314.1	2827902	2828426	-	gene	H16_B2503	H16_RS31180
NC_008314.1	2828482	2829138	-	gene	H16_B2504	H16_RS31185
NC_008314.1	2829598	2831154	+	gene	H16_B2505	H16_RS31190
NC_008314.1	2831277	2831528	+	gene	H16_B2506	H16_RS31195
NC_008314.1	2831501	2834776	-	gene	H16_B2507	H16_RS31200
NC_008314.1	2835000	2836034	-	gene	H16_B2508	H16_RS31205
NC_008314.1	2836331	2837560	+	gene	H16_B2509	H16_RS31210
NC_008314.1	2837631	2838362	+	gene	H16_B2510	H16_RS31215
NC_008314.1	2838388	2839605	+	gene	H16_B2511	H16_RS31220
NC_008314.1	2839621	2840526	-	gene	H16_B2512	H16_RS31225
NC_008314.1	2840662	2841969	+	gene	H16_B2513	H16_RS31230
NC_008314.1	2841927	2842580	-	gene	H16_B2514	H16_RS31235
NC_008314.1	2842623	2843579	-	gene	H16_B2515	H16_RS31240
NC_008314.1	2843648	2844535	-	gene	H16_B2516	H16_RS31245
NC_008314.1	2844682	2845080	+	gene	H16_B2517	H16_RS31250
NC_008314.1	2845077	2846210	+	gene	H16_B2518	H16_RS31255
NC_008314.1	2846225	2847223	-	gene	H16_B2519	H16_RS31260
NC_008314.1	2847414	2848394	+	gene	H16_B2520	H16_RS31265
NC_008314.1	2848420	2849268	+	gene	H16_B2521	H16_RS31270
NC_008314.1	2849280	2850926	+	gene	H16_B2522	H16_RS31275
NC_008314.1	2850994	2851968	-	gene	H16_B2523	H16_RS31280
NC_008314.1	2852022	2852738	-	gene	H16_B2524	H16_RS31285
NC_008314.1	2852735	2852935	-	gene	H16_B2525	H16_RS31290
NC_008314.1	2852994	2854052	-	gene	H16_B2526	H16_RS31295
NC_008314.1	2854169	2855170	+	gene	H16_B2527	H16_RS31300
NC_008314.1	2855739	2856902	-	gene	H16_B2528	H16_RS31305
NC_008314.1	2856970	2857560	-	gene	H16_B2529	H16_RS31310
NC_008314.1	2857578	2858918	-	gene	H16_B2530	H16_RS31315
NC_008314.1	2859151	2860476	-	gene	H16_B2531	H16_RS31320
NC_008314.1	2860779	2861942	+	gene	H16_B2532	H16_RS31325
NC_008314.1	2861992	2862960	+	gene	H16_B2533	H16_RS31330
NC_008314.1	2862976	2863752	+	gene	H16_B2534	H16_RS31335
NC_008314.1	2863769	2864716	-	gene	H16_B2535	H16_RS31340
NC_008314.1	2864982	2865407	+	gene	H16_B2536	H16_RS31345
NC_008314.1	2865494	2865697	+	gene	H16_B2537	H16_RS31350
NC_008314.1	2865818	2866372	+	gene	H16_B2538	H16_RS31355
NC_008314.1	2866413	2867312	-	gene	H16_B2539	H16_RS31360
NC_008314.1	2867666	2868529	-	gene	H16_B2540	H16_RS31365
NC_008314.1	2868526	2868729	-	gene	H16_B2541	H16_RS31370
NC_008314.1	2868807	2869133	-	gene	H16_B2542	H16_RS31375
NC_008314.1	2869179	2869415	-	gene	H16_B2543	H16_RS31380
NC_008314.1	2869640	2871934	+	gene	H16_B2544	H16_RS31385
NC_008314.1	2872167	2872292	+	pseudogene	NA	H16_RS34670
NC_008314.1	2872296	2872497	+	pseudogene	NA	H16_RS31390
NC_008314.1	2872687	2873535	+	gene	H16_B2545	H16_RS31395
NC_008314.1	2873613	2874386	-	gene	H16_B2546	H16_RS31400
NC_008314.1	2874546	2875439	-	gene	H16_B2547	H16_RS31405
NC_008314.1	2875572	2876195	+	gene	H16_B2548	H16_RS31410
NC_008314.1	2876179	2876748	-	gene	H16_B2549	H16_RS31415
NC_008314.1	2876768	2877268	-	gene	H16_B2550	H16_RS31420
NC_008314.1	2877265	2878746	-	gene	H16_B2551	H16_RS31425
NC_008314.1	2878910	2881756	+	gene	H16_B2552	H16_RS31430
NC_008314.1	2881928	2882302	+	gene	H16_B2553	H16_RS31435
NC_008314.1	2882404	2882979	-	gene	H16_B2554	H16_RS31440
NC_008314.1	2883012	2884169	-	gene	H16_B2555	H16_RS31445
NC_008314.1	2884293	2886071	-	gene	H16_B2556	H16_RS31450
NC_008314.1	2886266	2887948	+	gene	H16_B2557	H16_RS31455
NC_008314.1	2887938	2888117	+	gene	H16_B2558	H16_RS31460
NC_008314.1	2888160	2888630	+	gene	H16_B2559	H16_RS31465
NC_008314.1	2888635	2889090	-	gene	H16_B2560	H16_RS31470
NC_008314.1	2889476	2890411	+	gene	H16_B2561	H16_RS31475
NC_008314.1	2890472	2891800	-	gene	H16_B2562	H16_RS31480
NC_008314.1	2891800	2892513	-	gene	H16_B2563	H16_RS31485
NC_008314.1	2892516	2893529	-	gene	H16_B2564	H16_RS31490
NC_008314.1	2893565	2894245	-	gene	H16_B2565	H16_RS31495
NC_008314.1	2894280	2895737	-	gene	H16_B2566	H16_RS31500
NC_008314.1	2895964	2897820	+	gene	H16_B2567	H16_RS31505
NC_008314.1	2897817	2898755	-	gene	H16_B2568	H16_RS31510
NC_008314.1	2899215	2900462	-	gene	H16_B2569	H16_RS31515
NC_008314.1	2900814	2902970	+	gene	H16_B2570	H16_RS31520
NC_008314.1	2903061	2904662	-	gene	H16_B2571	H16_RS31525
NC_008314.1	2904836	2905909	-	gene	H16_B2572	H16_RS31530
NC_008314.1	2905983	2906206	+	pseudogene	NA	H16_RS31535
NC_008314.1	2906644	2906847	+	gene	NA	H16_RS31540
NC_008314.1	2906994	2907383	+	gene	H16_B2574	H16_RS31545
NC_008314.1	2907497	2908864	-	gene	H16_B2575	H16_RS31550
NC_008314.1	2908990	2909460	-	gene	H16_B2576	H16_RS31555
NC_008314.1	2910169	2911545	-	gene	H16_B2578	H16_RS31560
NC_008314.1	2911964	2912167	+	gene	H16_B2579	H16_RS31565
NC_005241.1	115	1197	+	gene	PHG001	H16_RS31570
NC_005241.1	1236	3092	+	gene	PHG002	H16_RS31575
NC_005241.1	3170	3892	+	gene	PHG003	H16_RS31580
NC_005241.1	4213	4890	+	gene	PHG005	H16_RS31585
NC_005241.1	4900	5223	+	gene	PHG006	H16_RS31590
NC_005241.1	5234	5719	+	gene	PHG007	H16_RS31595
NC_005241.1	5751	6599	+	gene	PHG008	H16_RS31600
NC_005241.1	6596	6832	+	gene	PHG009	H16_RS31605
NC_005241.1	6845	7384	+	gene	PHG010	H16_RS34675
NC_005241.1	7381	8532	+	gene	PHG011	H16_RS31610
NC_005241.1	8525	8884	+	gene	PHG012	H16_RS31615
NC_005241.1	8947	10032	+	gene	PHG013	H16_RS31620
NC_005241.1	10034	11218	+	gene	PHG014	H16_RS31625
NC_005241.1	11209	11481	+	gene	PHG015	H16_RS34680
NC_005241.1	11478	12617	+	gene	PHG016	H16_RS31635
NC_005241.1	12614	13669	+	gene	PHG017	H16_RS31640
NC_005241.1	13681	15474	+	gene	PHG018	H16_RS31645
NC_005241.1	15478	16926	+	gene	PHG019	H16_RS31650
NC_005241.1	16971	17966	+	gene	PHG020	H16_RS31655
NC_005241.1	17976	19433	+	gene	PHG021	H16_RS31660
NC_005241.1	19533	20933	+	gene	PHG022	H16_RS31665
NC_005241.1	21335	22390	+	gene	PHG023	H16_RS31670
NC_005241.1	22855	22858	+	direct_repeat	NA	NA
NC_005241.1	22859	22874	+	inverted_repeat	NA	NA
NC_005241.1	22933	23466	+	pseudogene	NA	H16_RS31675
NC_005241.1	23973	25228	+	pseudogene	NA	H16_RS31680
NC_005241.1	25302	25745	+	pseudogene	NA	H16_RS31685
NC_005241.1	25867	25891	+	inverted_repeat	NA	NA
NC_005241.1	25892	25895	+	direct_repeat	NA	NA
NC_005241.1	25956	26612	+	gene	PHG027	H16_RS31690
NC_005241.1	26650	28839	+	gene	PHG028	H16_RS31695
NC_005241.1	29266	29607	-	pseudogene	PHG029	H16_RS31700
NC_005241.1	29641	30832	-	pseudogene	NA	H16_RS31705
NC_005241.1	30898	31617	-	pseudogene	PHG033	H16_RS31715
NC_005241.1	32075	33313	+	pseudogene	PHG036	H16_RS31720
NC_005241.1	33310	34254	+	gene	PHG037	H16_RS31725
NC_005241.1	34251	35249	+	gene	PHG038	H16_RS31730
NC_005241.1	35314	35568	-	gene	NA	H16_RS34690
NC_005241.1	35731	35931	-	gene	PHG039	H16_RS31735
NC_005241.1	36086	37084	-	gene	PHG040	H16_RS31740
NC_005241.1	37081	38025	-	gene	PHG041	H16_RS31745
NC_005241.1	38022	39260	-	gene	NA	H16_RS31750
NC_005241.1	39343	39350	+	direct_repeat	NA	NA
NC_005241.1	39351	39393	+	inverted_repeat	NA	NA
NC_005241.1	39414	40640	+	gene	PHG043	H16_RS31755
NC_005241.1	40621	40663	+	inverted_repeat	NA	NA
NC_005241.1	40646	41500	-	gene	PHG044	H16_RS34695
NC_005241.1	40664	40671	+	direct_repeat	NA	NA
NC_005241.1	41497	42429	-	gene	PHG045	H16_RS31765
NC_005241.1	42426	43658	-	gene	PHG046	H16_RS31770
NC_005241.1	43769	44275	-	gene	PHG047	H16_RS35315
NC_005241.1	44269	45582	-	gene	PHG048	H16_RS34700
NC_005241.1	45702	45989	-	pseudogene	PHG049	H16_RS31780
NC_005241.1	46356	46907	-	pseudogene	PHG051	H16_RS31785
NC_005241.1	47083	47445	-	gene	PHG052	H16_RS31790
NC_005241.1	47442	49322	-	gene	PHG053	H16_RS31795
NC_005241.1	49319	51199	-	gene	PHG054	H16_RS31800
NC_005241.1	51196	51306	-	pseudogene	PHG055	H16_RS35320
NC_005241.1	51476	52738	+	gene	PHG056	H16_RS31805
NC_005241.1	52731	53714	+	gene	PHG057	H16_RS31810
NC_005241.1	53711	54721	+	gene	PHG058	H16_RS31815
NC_005241.1	54856	56202	-	pseudogene	PHG059	H16_RS31820
NC_005241.1	56290	56697	-	pseudogene	PHG060	H16_RS31825
NC_005241.1	57761	58475	-	pseudogene	PHG062	H16_RS31830
NC_005241.1	58601	59635	-	gene	PHG063	H16_RS31835
NC_005241.1	59962	61017	+	gene	PHG064	H16_RS31840
NC_005241.1	61055	62866	+	gene	PHG065	H16_RS31845
NC_005241.1	62866	63444	+	gene	PHG066	H16_RS31850
NC_005241.1	63441	64103	+	gene	PHG067	H16_RS31855
NC_005241.1	64096	64743	+	gene	PHG068	H16_RS31860
NC_005241.1	64740	66170	+	gene	PHG069	H16_RS31865
NC_005241.1	66167	66718	+	gene	PHG070	H16_RS31870
NC_005241.1	66884	69343	+	gene	PHG072	H16_RS31875
NC_005241.1	69334	69621	+	gene	PHG073	H16_RS31880
NC_005241.1	69693	70382	+	gene	PHG074	H16_RS31885
NC_005241.1	70379	71590	+	gene	PHG075	H16_RS31890
NC_005241.1	71583	72650	+	gene	PHG076	H16_RS31895
NC_005241.1	72687	73016	+	gene	PHG077	H16_RS31900
NC_005241.1	73016	74032	+	gene	PHG078	H16_RS31905
NC_005241.1	74223	74510	+	gene	NA	H16_RS35325
NC_005241.1	74465	75957	+	pseudogene	NA	H16_RS31910
NC_005241.1	76062	76712	-	gene	PHG081	H16_RS31915
NC_005241.1	77083	78020	-	pseudogene	NA	H16_RS31920
NC_005241.1	78262	79004	-	pseudogene	PHG086	H16_RS31925
NC_005241.1	79011	79250	+	pseudogene	NA	H16_RS34710
NC_005241.1	79712	81520	+	gene	PHG088	H16_RS31935
NC_005241.1	81517	82221	+	gene	PHG089	H16_RS31940
NC_005241.1	82272	82847	+	gene	PHG090	H16_RS31945
NC_005241.1	82865	84331	+	gene	PHG091	H16_RS31950
NC_005241.1	84315	84812	+	gene	PHG092	H16_RS31955
NC_005241.1	84835	85338	+	gene	PHG093	H16_RS31960
NC_005241.1	85449	85790	+	gene	PHG094	H16_RS31965
NC_005241.1	85836	86798	+	gene	PHG095	H16_RS31970
NC_005241.1	86804	89227	+	gene	PHG096	H16_RS31975
NC_005241.1	89391	90581	+	gene	PHG097	H16_RS31980
NC_005241.1	90940	91158	-	gene	PHG098	H16_RS31985
NC_005241.1	91518	92753	-	gene	PHG099	H16_RS31990
NC_005241.1	93017	93024	+	direct_repeat	NA	NA
NC_005241.1	93025	93067	+	inverted_repeat	NA	NA
NC_005241.1	93048	94274	-	gene	PHG101	H16_RS31995
NC_005241.1	94295	94337	+	inverted_repeat	NA	NA
NC_005241.1	94338	94345	+	direct_repeat	NA	NA
NC_005241.1	94361	96364	+	gene	PHG102	H16_RS32000
NC_005241.1	96368	97348	+	gene	PHG103	H16_RS32005
NC_005241.1	97350	98792	+	gene	PHG104	H16_RS32010
NC_005241.1	99042	100253	+	gene	PHG105	H16_RS32015
NC_005241.1	100237	100506	+	gene	PHG106	H16_RS32020
NC_005241.1	100712	101125	+	pseudogene	NA	H16_RS34715
NC_005241.1	101129	102226	+	gene	PHG107	H16_RS34720
NC_005241.1	102223	102755	+	pseudogene	PHG108	H16_RS34725
NC_005241.1	103075	104100	+	gene	PHG109	H16_RS32030
NC_005241.1	104078	106576	+	gene	PHG110	H16_RS32035
NC_005241.1	106905	107963	-	gene	PHG111	H16_RS32040
NC_005241.1	110403	110738	-	gene	PHG113	H16_RS35335
NC_005241.1	110971	111615	+	gene	PHG114	H16_RS32055
NC_005241.1	111612	112400	+	gene	PHG115	H16_RS32060
NC_005241.1	112443	112670	+	gene	NA	H16_RS35550
NC_005241.1	113703	115601	+	gene	PHG116	H16_RS32065
NC_005241.1	115787	116041	-	gene	PHG117	H16_RS35340
NC_005241.1	116161	116922	-	gene	PHG120	H16_RS32075
NC_005241.1	116909	118153	-	gene	PHG121	H16_RS32080
NC_005241.1	118150	119976	-	gene	PHG122	H16_RS32085
NC_005241.1	120023	121198	-	gene	PHG123	H16_RS32090
NC_005241.1	121195	123012	-	gene	PHG124	H16_RS32095
NC_005241.1	123009	124214	-	gene	PHG125	H16_RS32100
NC_005241.1	124402	126525	-	gene	PHG126	H16_RS32105
NC_005241.1	126956	127276	+	gene	PHG127	H16_RS34750
NC_005241.1	127980	128207	-	pseudogene	NA	H16_RS34755
NC_005241.1	128344	129576	+	gene	PHG129	H16_RS32110
NC_005241.1	129573	130520	+	gene	PHG130	H16_RS32115
NC_005241.1	130517	131302	+	pseudogene	NA	H16_RS34760
NC_005241.1	131433	132671	+	gene	PHG134	H16_RS32125
NC_005241.1	132668	133612	+	gene	NA	H16_RS32130
NC_005241.1	133609	134607	+	gene	PHG136	H16_RS32135
NC_005241.1	134719	135504	-	pseudogene	NA	H16_RS34765
NC_005241.1	135501	136448	-	gene	PHG140	H16_RS32145
NC_005241.1	136445	137677	-	gene	PHG141	H16_RS32150
NC_005241.1	137742	139190	-	gene	PHG142	H16_RS32155
NC_005241.1	139222	139572	-	gene	PHG144	H16_RS32160
NC_005241.1	139610	139644	+	inverted_repeat	NA	NA
NC_005241.1	139764	142703	+	gene	PHG145	H16_RS32165
NC_005241.1	142938	142972	+	inverted_repeat	NA	NA
NC_005241.1	142975	143640	+	pseudogene	PHG146	H16_RS32170
NC_005241.1	144004	144762	+	gene	PHG147	H16_RS32180
NC_005241.1	144896	145660	+	gene	PHG148	H16_RS33835
NC_005241.1	145993	146925	+	gene	PHG149	H16_RS32190
NC_005241.1	147474	149189	+	gene	PHG151	H16_RS32195
NC_005241.1	149182	150600	+	gene	PHG152	H16_RS32200
NC_005241.1	150716	150919	-	gene	NA	H16_RS35345
NC_005241.1	150992	151519	-	gene	NA	H16_RS32205
NC_005241.1	152231	152983	+	gene	NA	H16_RS32210
NC_005241.1	152980	153867	+	gene	NA	H16_RS34775
NC_005241.1	154253	154720	-	gene	NA	H16_RS32215
NC_005241.1	154865	155188	+	gene	NA	H16_RS35350
NC_005241.1	155260	155745	+	gene	NA	H16_RS32220
NC_005241.1	155890	156204	-	gene	NA	H16_RS35450
NC_005241.1	156088	156782	+	pseudogene	PHG156	H16_RS32225
NC_005241.1	156766	157029	+	gene	PHG157	H16_RS32230
NC_005241.1	157256	157263	+	direct_repeat	NA	NA
NC_005241.1	157264	157285	+	inverted_repeat	NA	NA
NC_005241.1	157334	157744	+	gene	PHG158	H16_RS34780
NC_005241.1	157741	158088	+	gene	PHG159	H16_RS32235
NC_005241.1	158119	159672	+	gene	PHG160	H16_RS32240
NC_005241.1	159636	160955	+	gene	PHG161	H16_RS32245
NC_005241.1	159703	159724	+	inverted_repeat	NA	H16_RS32245
NC_005241.1	159725	159733	+	direct_repeat	NA	H16_RS32245
NC_005241.1	160981	161127	+	gene	PHG162	H16_RS32250
NC_005241.1	161311	162183	+	gene	NA	H16_RS32255
NC_005241.1	162815	165085	-	gene	NA	H16_RS35355
NC_005241.1	165093	166232	-	gene	NA	H16_RS32265
NC_005241.1	166940	168394	+	gene	PHG163	H16_RS32275
NC_005241.1	168815	169027	-	pseudogene	NA	H16_RS32280
NC_005241.1	169034	174850	-	gene	PHG164	H16_RS32285
NC_005241.1	174862	176034	-	gene	NA	H16_RS32290
NC_005241.1	176174	176476	-	gene	PHG166	H16_RS32295
NC_005241.1	176708	178609	-	gene	PHG167	H16_RS32300
NC_005241.1	178612	180582	-	gene	PHG168	H16_RS32305
NC_005241.1	181102	182247	+	gene	NA	H16_RS32310
NC_005241.1	182768	183343	-	gene	PHG169	H16_RS32315
NC_005241.1	183573	184517	+	gene	PHG170	H16_RS32320
NC_005241.1	184950	185642	-	gene	NA	H16_RS35360
NC_005241.1	186521	186790	+	gene	PHG171	H16_RS32325
NC_005241.1	186790	187092	+	gene	PHG172	H16_RS32330
NC_005241.1	187329	187577	-	gene	PHG173	H16_RS32335
NC_005241.1	187717	187998	+	gene	NA	H16_RS32340
NC_005241.1	188352	188780	-	gene	PHG174	H16_RS32345
NC_005241.1	189016	190038	-	gene	PHG175	H16_RS32350
NC_005241.1	190057	192735	-	gene	PHG176	H16_RS32355
NC_005241.1	193385	193843	+	gene	PHG177	H16_RS32365
NC_005241.1	194008	194095	+	gene	NA	H16_RS32370
NC_005241.1	194008	194095	+	tRNA	NA	H16_RS32370
NC_005241.1	194008	194095	+	exon	NA	H16_RS32370
NC_005241.1	194535	195628	-	pseudogene	PHG178	H16_RS34790
NC_005241.1	195857	196054	-	gene	PHG179	H16_RS34795
NC_005241.1	196965	197276	+	gene	PHG180	H16_RS32385
NC_005241.1	197351	197668	+	gene	NA	H16_RS32390
NC_005241.1	198474	198962	-	gene	NA	H16_RS34800
NC_005241.1	199555	199932	-	gene	NA	H16_RS32400
NC_005241.1	200355	201065	+	gene	PHG181	H16_RS32405
NC_005241.1	201720	202415	-	gene	PHG182	H16_RS32410
NC_005241.1	202412	202915	-	gene	PHG183	H16_RS32415
NC_005241.1	203182	203478	-	gene	PHG184	H16_RS32420
NC_005241.1	203774	204915	+	pseudogene	PHG185	H16_RS32425
NC_005241.1	204986	208306	-	gene	PHG186	H16_RS32430
NC_005241.1	208729	209001	+	gene	NA	H16_RS34805
NC_005241.1	208995	209420	+	gene	PHG187	H16_RS32435
NC_005241.1	210430	211647	+	gene	PHG188	H16_RS32440
NC_005241.1	211650	213182	+	gene	PHG189	H16_RS32445
NC_005241.1	213263	213793	+	pseudogene	PHG190	H16_RS32450
NC_005241.1	213786	214265	+	gene	PHG191	H16_RS32455
NC_005241.1	214377	214877	+	gene	PHG192	H16_RS32460
NC_005241.1	215214	215642	+	gene	PHG193	H16_RS32465
NC_005241.1	215642	216109	+	gene	PHG194	H16_RS32470
NC_005241.1	216338	216844	+	gene	PHG195	H16_RS32475
NC_005241.1	217043	217243	-	gene	NA	H16_RS35365
NC_005241.1	217291	217665	-	gene	PHG196	H16_RS34815
NC_005241.1	217863	218113	-	pseudogene	NA	H16_RS34820
NC_005241.1	218450	219022	-	gene	PHG197	H16_RS32485
NC_005241.1	220000	220442	+	pseudogene	NA	H16_RS32495
NC_005241.1	220764	221975	-	gene	PHG200	H16_RS32500
NC_005241.1	222288	222447	-	pseudogene	NA	H16_RS35370
NC_005241.1	222455	222670	-	pseudogene	NA	H16_RS34830
NC_005241.1	223902	224468	+	gene	PHG202	H16_RS32515
NC_005241.1	224739	225356	+	gene	PHG203	H16_RS32520
NC_005241.1	225604	225960	+	gene	PHG205	H16_RS34840
NC_005241.1	226325	226525	+	gene	PHG206	H16_RS32530
NC_005241.1	226859	227256	-	pseudogene	PHG207	H16_RS32535
NC_005241.1	227604	227768	+	gene	PHG209	H16_RS32540
NC_005241.1	227844	228173	+	gene	PHG210	H16_RS32545
NC_005241.1	228154	230649	+	gene	PHG211	H16_RS32550
NC_005241.1	230681	231190	+	gene	PHG212	H16_RS32555
NC_005241.1	231212	231799	+	gene	PHG213	H16_RS32560
NC_005241.1	231875	232486	+	gene	PHG214	H16_RS32565
NC_005241.1	232483	233160	+	gene	PHG215	H16_RS32570
NC_005241.1	233157	233957	+	gene	PHG216	H16_RS32575
NC_005241.1	233954	234094	+	gene	NA	H16_RS33930
NC_005241.1	234091	234558	+	gene	PHG217	H16_RS32580
NC_005241.1	234555	236570	+	gene	PHG218	H16_RS32585
NC_005241.1	236567	237109	+	gene	PHG219	H16_RS32590
NC_005241.1	237102	237590	+	gene	PHG220	H16_RS32595
NC_005241.1	237587	238834	+	gene	PHG221	H16_RS32600
NC_005241.1	239335	240561	+	gene	PHG222	H16_RS32605
NC_005241.1	241141	241427	-	pseudogene	PHG223	H16_RS33855
NC_005241.1	241747	242085	-	gene	PHG224	H16_RS33860
NC_005241.1	242024	243551	-	pseudogene	NA	H16_RS32615
NC_005241.1	243675	244924	-	pseudogene	PHG227	H16_RS32620
NC_005241.1	245112	245567	+	gene	PHG228	H16_RS32625
NC_005241.1	245601	246603	+	pseudogene	PHG229	H16_RS32630
NC_005241.1	246623	247966	+	gene	PHG231	H16_RS32635
NC_005241.1	248556	248813	-	pseudogene	PHG232	H16_RS35375
NC_005241.1	249125	249637	+	gene	PHG233	H16_RS32645
NC_005241.1	249771	250070	+	gene	PHG234	H16_RS34845
NC_005241.1	250467	250913	+	gene	PHG235	H16_RS32655
NC_005241.1	251017	252057	-	pseudogene	PHG236	H16_RS32660
NC_005241.1	252108	252461	-	gene	PHG237	H16_RS32665
NC_005241.1	252571	253290	-	gene	PHG238	H16_RS32670
NC_005241.1	253274	253474	-	gene	PHG239	H16_RS32675
NC_005241.1	253617	255647	-	gene	PHG240	H16_RS32680
NC_005241.1	255789	256676	-	pseudogene	PHG241	H16_RS34850
NC_005241.1	256894	259182	-	gene	PHG244	H16_RS32695
NC_005241.1	259229	259912	-	gene	PHG245	H16_RS32700
NC_005241.1	260072	261607	+	gene	PHG246	H16_RS32705
NC_005241.1	261624	262151	-	gene	PHG247	H16_RS32710
NC_005241.1	262148	262963	-	gene	PHG248	H16_RS32715
NC_005241.1	262975	263898	-	gene	PHG249	H16_RS32720
NC_005241.1	263873	265120	-	gene	PHG250	H16_RS32725
NC_005241.1	265177	267798	-	gene	PHG251	H16_RS32730
NC_005241.1	267860	269791	-	gene	PHG252	H16_RS32735
NC_005241.1	270033	270401	+	gene	PHG253	H16_RS32740
NC_005241.1	270411	271439	+	gene	PHG254	H16_RS32745
NC_005241.1	271518	271961	-	gene	PHG255	H16_RS32750
NC_005241.1	271958	272887	-	gene	PHG256	H16_RS32755
NC_005241.1	272942	273895	-	gene	PHG257	H16_RS32760
NC_005241.1	274238	275416	+	gene	PHG258	H16_RS32765
NC_005241.1	275593	276042	+	gene	PHG259	H16_RS32770
NC_005241.1	276258	277046	+	gene	PHG261	H16_RS32775
NC_005241.1	277086	277772	-	gene	PHG262	H16_RS32780
NC_005241.1	277765	279102	-	gene	PHG263	H16_RS32785
NC_005241.1	279146	279571	-	gene	PHG264	H16_RS32790
NC_005241.1	279984	281972	+	gene	PHG265	H16_RS32795
NC_005241.1	281969	282631	+	gene	PHG266	H16_RS32800
NC_005241.1	282997	284217	-	gene	PHG267	H16_RS32805
NC_005241.1	284436	285722	+	gene	PHG268	H16_RS32810
NC_005241.1	285762	287156	+	gene	PHG269	H16_RS32815
NC_005241.1	287344	291105	+	gene	PHG270	H16_RS32820
NC_005241.1	291102	292652	+	gene	PHG271	H16_RS32825
NC_005241.1	292690	293364	+	gene	PHG272	H16_RS32830
NC_005241.1	293413	294096	+	gene	PHG273	H16_RS32835
NC_005241.1	294124	294876	+	gene	PHG274	H16_RS32840
NC_005241.1	295014	295577	+	gene	PHG275	H16_RS32845
NC_005241.1	296198	296923	-	gene	PHG276	H16_RS32850
NC_005241.1	297097	297459	-	pseudogene	PHG277	H16_RS32855
NC_005241.1	297650	299815	-	gene	PHG278	H16_RS32860
NC_005241.1	300836	300999	-	pseudogene	PHG279	H16_RS32865
NC_005241.1	301008	301298	-	gene	PHG280	H16_RS32870
NC_005241.1	301471	301983	+	gene	PHG281	H16_RS32875
NC_005241.1	302197	302421	-	gene	NA	H16_RS32880
NC_005241.1	302390	302821	+	pseudogene	PHG284	H16_RS32885
NC_005241.1	302896	303138	+	pseudogene	NA	H16_RS32890
NC_005241.1	303988	304911	+	gene	PHG286	H16_RS32895
NC_005241.1	305022	305465	+	gene	PHG287	H16_RS32900
NC_005241.1	305588	305899	+	gene	NA	H16_RS35380
NC_005241.1	305989	308313	-	gene	PHG289	H16_RS32910
NC_005241.1	308301	308816	-	gene	PHG290	H16_RS32915
NC_005241.1	308994	310454	-	gene	PHG291	H16_RS32920
NC_005241.1	310551	311840	-	gene	PHG292	H16_RS32925
NC_005241.1	312630	313196	+	gene	PHG295	H16_RS32930
NC_005241.1	313183	313866	+	gene	PHG296	H16_RS35385
NC_005241.1	313872	314282	+	gene	PHG297	H16_RS32935
NC_005241.1	314704	315027	+	gene	NA	H16_RS35390
NC_005241.1	315017	315985	-	gene	PHG299	H16_RS32945
NC_005241.1	316445	318001	-	gene	PHG300	H16_RS32950
NC_005241.1	318066	318455	-	gene	PHG301	H16_RS32955
NC_005241.1	318755	319225	-	gene	PHG302	H16_RS32960
NC_005241.1	319237	319620	-	gene	PHG303	H16_RS32965
